"streams","uptime","site","dp.name","term.name","location"
"NEON.D08.TALL.DP0.00001.001.01306.000.010.000",99.1,"TALL","2D Wind Speed and Direction","uVectorComponent","Meas. Level 1"
"NEON.D08.TALL.DP0.00001.001.01306.000.020.000",99.2,"TALL","2D Wind Speed and Direction","uVectorComponent","Meas. Level 2"
"NEON.D08.TALL.DP0.00001.001.01306.000.030.000",99.2,"TALL","2D Wind Speed and Direction","uVectorComponent","Meas. Level 3"
"NEON.D08.TALL.DP0.00001.001.01306.000.040.000",99,"TALL","2D Wind Speed and Direction","uVectorComponent","Meas. Level 4"
"NEON.D08.TALL.DP0.00001.001.01307.000.010.000",99.1,"TALL","2D Wind Speed and Direction","vVectorComponent","Meas. Level 1"
"NEON.D08.TALL.DP0.00001.001.01307.000.020.000",99.2,"TALL","2D Wind Speed and Direction","vVectorComponent","Meas. Level 2"
"NEON.D08.TALL.DP0.00001.001.01307.000.030.000",99.2,"TALL","2D Wind Speed and Direction","vVectorComponent","Meas. Level 3"
"NEON.D08.TALL.DP0.00001.001.01307.000.040.000",99,"TALL","2D Wind Speed and Direction","vVectorComponent","Meas. Level 4"
"NEON.D08.TALL.DP0.00001.001.01308.000.010.000",99.1,"TALL","2D Wind Speed and Direction","soundSpeed","Meas. Level 1"
"NEON.D08.TALL.DP0.00001.001.01308.000.020.000",99.2,"TALL","2D Wind Speed and Direction","soundSpeed","Meas. Level 2"
"NEON.D08.TALL.DP0.00001.001.01308.000.030.000",99.2,"TALL","2D Wind Speed and Direction","soundSpeed","Meas. Level 3"
"NEON.D08.TALL.DP0.00001.001.01308.000.040.000",99,"TALL","2D Wind Speed and Direction","soundSpeed","Meas. Level 4"
"NEON.D08.TALL.DP0.00001.001.01309.000.010.000",99.1,"TALL","2D Wind Speed and Direction","sensorTemp","Meas. Level 1"
"NEON.D08.TALL.DP0.00001.001.01309.000.020.000",99.2,"TALL","2D Wind Speed and Direction","sensorTemp","Meas. Level 2"
"NEON.D08.TALL.DP0.00001.001.01309.000.030.000",99.2,"TALL","2D Wind Speed and Direction","sensorTemp","Meas. Level 3"
"NEON.D08.TALL.DP0.00001.001.01309.000.040.000",99,"TALL","2D Wind Speed and Direction","sensorTemp","Meas. Level 4"
"NEON.D08.TALL.DP0.00001.001.01310.000.010.000",99.1,"TALL","2D Wind Speed and Direction","2dWindSensorStatus","Meas. Level 1"
"NEON.D08.TALL.DP0.00001.001.01310.000.020.000",99.2,"TALL","2D Wind Speed and Direction","2dWindSensorStatus","Meas. Level 2"
"NEON.D08.TALL.DP0.00001.001.01310.000.030.000",99.2,"TALL","2D Wind Speed and Direction","2dWindSensorStatus","Meas. Level 3"
"NEON.D08.TALL.DP0.00001.001.01310.000.040.000",99.1,"TALL","2D Wind Speed and Direction","2dWindSensorStatus","Meas. Level 4"
"NEON.D08.TALL.DP0.00002.001.01325.000.010.000",99.1,"TALL","Single Aspirated Air Temperature","PRTResistance","Meas. Level 1"
"NEON.D08.TALL.DP0.00002.001.01325.000.020.000",99.1,"TALL","Single Aspirated Air Temperature","PRTResistance","Meas. Level 2"
"NEON.D08.TALL.DP0.00002.001.01325.000.030.000",99.3,"TALL","Single Aspirated Air Temperature","PRTResistance","Meas. Level 3"
"NEON.D08.TALL.DP0.00002.001.01325.000.040.000",99.3,"TALL","Single Aspirated Air Temperature","PRTResistance","Meas. Level 4"
"NEON.D08.TALL.DP0.00002.001.01326.000.010.000",99,"TALL","Single Aspirated Air Temperature","fanSpeed","Meas. Level 1"
"NEON.D08.TALL.DP0.00002.001.01326.000.020.000",99.1,"TALL","Single Aspirated Air Temperature","fanSpeed","Meas. Level 2"
"NEON.D08.TALL.DP0.00002.001.01326.000.030.000",99.2,"TALL","Single Aspirated Air Temperature","fanSpeed","Meas. Level 3"
"NEON.D08.TALL.DP0.00002.001.01326.000.040.000",99.1,"TALL","Single Aspirated Air Temperature","fanSpeed","Meas. Level 4"
"NEON.D08.TALL.DP0.00002.001.01330.000.010.000",99.1,"TALL","Single Aspirated Air Temperature","turbineSpeed","Meas. Level 1"
"NEON.D08.TALL.DP0.00002.001.01330.000.020.000",99.1,"TALL","Single Aspirated Air Temperature","turbineSpeed","Meas. Level 2"
"NEON.D08.TALL.DP0.00002.001.01330.000.030.000",99.2,"TALL","Single Aspirated Air Temperature","turbineSpeed","Meas. Level 3"
"NEON.D08.TALL.DP0.00002.001.01330.000.040.000",99.1,"TALL","Single Aspirated Air Temperature","turbineSpeed","Meas. Level 4"
"NEON.D08.TALL.DP0.00003.001.01325.000.050.101",99.3,"TALL","Triple Aspirated Air Temperature","PRTResistance","Tower Top"
"NEON.D08.TALL.DP0.00003.001.01325.000.050.102",99.1,"TALL","Triple Aspirated Air Temperature","PRTResistance","Tower Top"
"NEON.D08.TALL.DP0.00003.001.01325.000.050.103",99.2,"TALL","Triple Aspirated Air Temperature","PRTResistance","Tower Top"
"NEON.D08.TALL.DP0.00003.001.01326.000.050.000",99.3,"TALL","Triple Aspirated Air Temperature","fanSpeed","Tower Top"
"NEON.D08.TALL.DP0.00003.001.01330.000.050.000",99.3,"TALL","Triple Aspirated Air Temperature","turbineSpeed","Tower Top"
"NEON.D08.TALL.DP0.00004.001.01309.000.025.000",99.1,"TALL","Barometric Pressure","sensorTemp","Meas. Level 2.5"
"NEON.D08.TALL.DP0.00004.001.01311.000.025.000",99.1,"TALL","Barometric Pressure","rawBarometricPressure","Meas. Level 2.5"
"NEON.D08.TALL.DP0.00004.001.01312.000.025.000",99.1,"TALL","Barometric Pressure","sensorStatus","Meas. Level 2.5"
"NEON.D08.TALL.DP0.00005.001.01313.000.010.000",99.2,"TALL","IR Biological Temperature","infraredThermopileOutput","Meas. Level 1"
"NEON.D08.TALL.DP0.00005.001.01313.000.020.000",99.3,"TALL","IR Biological Temperature","infraredThermopileOutput","Meas. Level 2"
"NEON.D08.TALL.DP0.00005.001.01313.000.030.000",99.3,"TALL","IR Biological Temperature","infraredThermopileOutput","Meas. Level 3"
"NEON.D08.TALL.DP0.00005.001.01313.003.000.000",99.3,"TALL","IR Biological Temperature","infraredThermopileOutput","Soil Plot 3"
"NEON.D08.TALL.DP0.00005.001.01314.000.010.000",99.2,"TALL","IR Biological Temperature","sensorResistance","Meas. Level 1"
"NEON.D08.TALL.DP0.00005.001.01314.000.020.000",99.3,"TALL","IR Biological Temperature","sensorResistance","Meas. Level 2"
"NEON.D08.TALL.DP0.00005.001.01314.000.030.000",99.3,"TALL","IR Biological Temperature","sensorResistance","Meas. Level 3"
"NEON.D08.TALL.DP0.00005.001.01314.003.000.000",99.3,"TALL","IR Biological Temperature","sensorResistance","Soil Plot 3"
"NEON.D08.TALL.DP0.00006.001.01322.000.050.000",NA,"TALL","Precipitation","secPrecipBucketTips","Tower Top"
"NEON.D08.TALL.DP0.00006.001.01322.001.000.000",NA,"TALL","Precipitation","secPrecipBucketTips","Soil Plot 1"
"NEON.D08.TALL.DP0.00006.001.01322.002.000.000",NA,"TALL","Precipitation","secPrecipBucketTips","Soil Plot 2"
"NEON.D08.TALL.DP0.00006.001.01322.003.000.000",NA,"TALL","Precipitation","secPrecipBucketTips","Soil Plot 3"
"NEON.D08.TALL.DP0.00006.001.01322.004.000.000",NA,"TALL","Precipitation","secPrecipBucketTips","Soil Plot 4"
"NEON.D08.TALL.DP0.00006.001.01322.005.000.000",NA,"TALL","Precipitation","secPrecipBucketTips","Soil Plot 5"
"NEON.D08.TALL.DP0.00006.001.01322.900.000.000",NA,"TALL","Precipitation","secPrecipBucketTips","DFIR"
"NEON.D08.TALL.DP0.00006.001.01896.001.000.000",NA,"TALL","Precipitation","TFPrecipBucketTips","Soil Plot 1"
"NEON.D08.TALL.DP0.00006.001.01896.002.000.000",NA,"TALL","Precipitation","TFPrecipBucketTips","Soil Plot 2"
"NEON.D08.TALL.DP0.00006.001.01896.003.000.000",NA,"TALL","Precipitation","TFPrecipBucketTips","Soil Plot 3"
"NEON.D08.TALL.DP0.00006.001.01896.004.000.000",NA,"TALL","Precipitation","TFPrecipBucketTips","Soil Plot 4"
"NEON.D08.TALL.DP0.00006.001.01896.005.000.000",NA,"TALL","Precipitation","TFPrecipBucketTips","Soil Plot 5"
"NEON.D08.TALL.DP0.00006.001.01897.900.000.000",0,"TALL","Precipitation","strainGauge1Stability","DFIR"
"NEON.D08.TALL.DP0.00006.001.01898.900.000.000",0,"TALL","Precipitation","strainGauge1Temp","DFIR"
"NEON.D08.TALL.DP0.00006.001.01900.900.000.000",0,"TALL","Precipitation","strainGauge1FreqRaw","DFIR"
"NEON.D08.TALL.DP0.00006.001.01901.900.000.000",0,"TALL","Precipitation","strainGauge1Weight","DFIR"
"NEON.D08.TALL.DP0.00006.001.01903.900.000.000",0,"TALL","Precipitation","totalGaugeWeight","DFIR"
"NEON.D08.TALL.DP0.00006.001.01904.900.000.000",0,"TALL","Precipitation","totalPrecipDepth","DFIR"
"NEON.D08.TALL.DP0.00006.001.01905.900.000.000",0,"TALL","Precipitation","inletTemp","DFIR"
"NEON.D08.TALL.DP0.00006.001.01906.900.000.000",0,"TALL","Precipitation","internalTemp","DFIR"
"NEON.D08.TALL.DP0.00006.001.01907.900.000.000",0,"TALL","Precipitation","precipAccumulationRate","DFIR"
"NEON.D08.TALL.DP0.00006.001.01999.900.000.000",0,"TALL","Precipitation","strainGauge1FreqComp","DFIR"
"NEON.D08.TALL.DP0.00006.001.02000.900.000.000",0,"TALL","Precipitation","orificeHeaterFlag","DFIR"
"NEON.D08.TALL.DP0.00006.001.02068.900.000.000",0,"TALL","Precipitation","strainGauge2Stability","DFIR"
"NEON.D08.TALL.DP0.00006.001.02069.900.000.000",0,"TALL","Precipitation","strainGauge3Stability","DFIR"
"NEON.D08.TALL.DP0.00006.001.02070.900.000.000",0,"TALL","Precipitation","strainGauge2Temp","DFIR"
"NEON.D08.TALL.DP0.00006.001.02071.900.000.000",0,"TALL","Precipitation","strainGauge3Temp","DFIR"
"NEON.D08.TALL.DP0.00006.001.02072.900.000.000",0,"TALL","Precipitation","strainGauge2FreqRaw","DFIR"
"NEON.D08.TALL.DP0.00006.001.02073.900.000.000",0,"TALL","Precipitation","strainGauge3FreqRaw","DFIR"
"NEON.D08.TALL.DP0.00006.001.02074.900.000.000",0,"TALL","Precipitation","strainGauge2Weight","DFIR"
"NEON.D08.TALL.DP0.00006.001.02075.900.000.000",0,"TALL","Precipitation","strainGauge3Weight","DFIR"
"NEON.D08.TALL.DP0.00006.001.02076.900.000.000",0,"TALL","Precipitation","strainGauge2FreqComp","DFIR"
"NEON.D08.TALL.DP0.00006.001.02077.900.000.000",0,"TALL","Precipitation","strainGauge3FreqComp","DFIR"
"NEON.D08.TALL.DP0.00014.001.01332.000.050.000",99.1,"TALL","Shortwave Radiation (Direct and Diffuse Pyranometer)","rawShortwaveRadiationGlobal","Tower Top"
"NEON.D08.TALL.DP0.00014.001.01333.000.050.000",99.1,"TALL","Shortwave Radiation (Direct and Diffuse Pyranometer)","rawShortwaveRadiationDiffuse","Tower Top"
"NEON.D08.TALL.DP0.00014.001.01334.000.050.000",99.1,"TALL","Shortwave Radiation (Direct and Diffuse Pyranometer)","sunPresence","Tower Top"
"NEON.D08.TALL.DP0.00022.001.01324.000.050.000",99.3,"TALL","Shortwave Radiation (Primary Pyranometer)","pyranometerOutput","Tower Top"
"NEON.D08.TALL.DP0.00022.001.01325.000.050.000",99.3,"TALL","Shortwave Radiation (Primary Pyranometer)","PRTResistance","Tower Top"
"NEON.D08.TALL.DP0.00022.001.01326.000.050.000",99.3,"TALL","Shortwave Radiation (Primary Pyranometer)","fanSpeed","Tower Top"
"NEON.D08.TALL.DP0.00023.001.01314.000.050.000",99.3,"TALL","Shortwave/Longwave Net Radiation","sensorResistance","Tower Top"
"NEON.D08.TALL.DP0.00023.001.01314.003.000.000",99.3,"TALL","Shortwave/Longwave Net Radiation","sensorResistance","Soil Plot 3"
"NEON.D08.TALL.DP0.00023.001.01315.000.050.000",99.3,"TALL","Shortwave/Longwave Net Radiation","inNetRadPyranometer","Tower Top"
"NEON.D08.TALL.DP0.00023.001.01316.000.050.000",99.2,"TALL","Shortwave/Longwave Net Radiation","outNetRadPyranometer","Tower Top"
"NEON.D08.TALL.DP0.00023.001.01317.000.050.000",99.2,"TALL","Shortwave/Longwave Net Radiation","inNetRadPyrgeometer","Tower Top"
"NEON.D08.TALL.DP0.00023.001.01317.003.000.000",99.3,"TALL","Shortwave/Longwave Net Radiation","inNetRadPyrgeometer","Soil Plot 3"
"NEON.D08.TALL.DP0.00023.001.01318.000.050.000",99.2,"TALL","Shortwave/Longwave Net Radiation","outNetRadPyrgeometer","Tower Top"
"NEON.D08.TALL.DP0.00023.001.01318.003.000.000",99.3,"TALL","Shortwave/Longwave Net Radiation","outNetRadPyrgeometer","Soil Plot 3"
"NEON.D08.TALL.DP0.00024.001.01320.000.010.000",99.2,"TALL","Photosynthetically Active Radiation","inPAR","Meas. Level 1"
"NEON.D08.TALL.DP0.00024.001.01320.000.020.000",99.3,"TALL","Photosynthetically Active Radiation","inPAR","Meas. Level 2"
"NEON.D08.TALL.DP0.00024.001.01320.000.030.000",99.2,"TALL","Photosynthetically Active Radiation","inPAR","Meas. Level 3"
"NEON.D08.TALL.DP0.00024.001.01320.000.040.000",99.1,"TALL","Photosynthetically Active Radiation","inPAR","Meas. Level 4"
"NEON.D08.TALL.DP0.00024.001.01320.000.050.000",99.3,"TALL","Photosynthetically Active Radiation","inPAR","Tower Top"
"NEON.D08.TALL.DP0.00024.001.01321.000.050.000",99.3,"TALL","Photosynthetically Active Radiation","outPAR","Tower Top"
"NEON.D08.TALL.DP0.00040.001.01798.001.501.000",99,"TALL","Soil heat flux plate","SHFVoltage","Soil Plot 1, depth 1"
"NEON.D08.TALL.DP0.00040.001.01798.003.501.000",99.3,"TALL","Soil heat flux plate","SHFVoltage","Soil Plot 3, depth 1"
"NEON.D08.TALL.DP0.00040.001.01798.005.501.000",99.1,"TALL","Soil heat flux plate","SHFVoltage","Soil Plot 5, depth 1"
"NEON.D08.TALL.DP0.00040.001.01799.001.501.000",NA,"TALL","Soil heat flux plate","SHFCalHeaterFlag","Soil Plot 1, depth 1"
"NEON.D08.TALL.DP0.00040.001.01799.003.501.000",NA,"TALL","Soil heat flux plate","SHFCalHeaterFlag","Soil Plot 3, depth 1"
"NEON.D08.TALL.DP0.00040.001.01799.005.501.000",NA,"TALL","Soil heat flux plate","SHFCalHeaterFlag","Soil Plot 5, depth 1"
"NEON.D08.TALL.DP0.00040.001.01800.001.501.000",99,"TALL","Soil heat flux plate","curVoltage","Soil Plot 1, depth 1"
"NEON.D08.TALL.DP0.00040.001.01800.003.501.000",99.3,"TALL","Soil heat flux plate","curVoltage","Soil Plot 3, depth 1"
"NEON.D08.TALL.DP0.00040.001.01800.005.501.000",99.1,"TALL","Soil heat flux plate","curVoltage","Soil Plot 5, depth 1"
"NEON.D08.TALL.DP0.00041.001.01728.001.501.000",99.1,"TALL","Soil temperature","soilPRTResistance","Soil Plot 1, depth 1"
"NEON.D08.TALL.DP0.00041.001.01728.001.502.000",99.1,"TALL","Soil temperature","soilPRTResistance","Soil Plot 1, depth 2"
"NEON.D08.TALL.DP0.00041.001.01728.001.503.000",99.3,"TALL","Soil temperature","soilPRTResistance","Soil Plot 1, depth 3"
"NEON.D08.TALL.DP0.00041.001.01728.001.504.000",99.1,"TALL","Soil temperature","soilPRTResistance","Soil Plot 1, depth 4"
"NEON.D08.TALL.DP0.00041.001.01728.001.505.000",99.3,"TALL","Soil temperature","soilPRTResistance","Soil Plot 1, depth 5"
"NEON.D08.TALL.DP0.00041.001.01728.001.506.000",99.3,"TALL","Soil temperature","soilPRTResistance","Soil Plot 1, depth 6"
"NEON.D08.TALL.DP0.00041.001.01728.001.507.000",99.3,"TALL","Soil temperature","soilPRTResistance","Soil Plot 1, depth 7"
"NEON.D08.TALL.DP0.00041.001.01728.001.508.000",99.2,"TALL","Soil temperature","soilPRTResistance","Soil Plot 1, depth 8"
"NEON.D08.TALL.DP0.00041.001.01728.001.509.000",99.2,"TALL","Soil temperature","soilPRTResistance","Soil Plot 1, depth 9"
"NEON.D08.TALL.DP0.00041.001.01728.002.501.000",99.2,"TALL","Soil temperature","soilPRTResistance","Soil Plot 2, depth 1"
"NEON.D08.TALL.DP0.00041.001.01728.002.502.000",99.1,"TALL","Soil temperature","soilPRTResistance","Soil Plot 2, depth 2"
"NEON.D08.TALL.DP0.00041.001.01728.002.503.000",99.2,"TALL","Soil temperature","soilPRTResistance","Soil Plot 2, depth 3"
"NEON.D08.TALL.DP0.00041.001.01728.002.504.000",99.1,"TALL","Soil temperature","soilPRTResistance","Soil Plot 2, depth 4"
"NEON.D08.TALL.DP0.00041.001.01728.002.505.000",99,"TALL","Soil temperature","soilPRTResistance","Soil Plot 2, depth 5"
"NEON.D08.TALL.DP0.00041.001.01728.002.506.000",99.2,"TALL","Soil temperature","soilPRTResistance","Soil Plot 2, depth 6"
"NEON.D08.TALL.DP0.00041.001.01728.002.507.000",99.3,"TALL","Soil temperature","soilPRTResistance","Soil Plot 2, depth 7"
"NEON.D08.TALL.DP0.00041.001.01728.002.508.000",99.1,"TALL","Soil temperature","soilPRTResistance","Soil Plot 2, depth 8"
"NEON.D08.TALL.DP0.00041.001.01728.002.509.000",99.2,"TALL","Soil temperature","soilPRTResistance","Soil Plot 2, depth 9"
"NEON.D08.TALL.DP0.00041.001.01728.003.501.000",99.2,"TALL","Soil temperature","soilPRTResistance","Soil Plot 3, depth 1"
"NEON.D08.TALL.DP0.00041.001.01728.003.502.000",99.2,"TALL","Soil temperature","soilPRTResistance","Soil Plot 3, depth 2"
"NEON.D08.TALL.DP0.00041.001.01728.003.503.000",99.2,"TALL","Soil temperature","soilPRTResistance","Soil Plot 3, depth 3"
"NEON.D08.TALL.DP0.00041.001.01728.003.504.000",99.2,"TALL","Soil temperature","soilPRTResistance","Soil Plot 3, depth 4"
"NEON.D08.TALL.DP0.00041.001.01728.003.505.000",99.1,"TALL","Soil temperature","soilPRTResistance","Soil Plot 3, depth 5"
"NEON.D08.TALL.DP0.00041.001.01728.003.506.000",99.2,"TALL","Soil temperature","soilPRTResistance","Soil Plot 3, depth 6"
"NEON.D08.TALL.DP0.00041.001.01728.003.507.000",99.2,"TALL","Soil temperature","soilPRTResistance","Soil Plot 3, depth 7"
"NEON.D08.TALL.DP0.00041.001.01728.003.508.000",99.2,"TALL","Soil temperature","soilPRTResistance","Soil Plot 3, depth 8"
"NEON.D08.TALL.DP0.00041.001.01728.003.509.000",99.1,"TALL","Soil temperature","soilPRTResistance","Soil Plot 3, depth 9"
"NEON.D08.TALL.DP0.00041.001.01728.004.501.000",99.2,"TALL","Soil temperature","soilPRTResistance","Soil Plot 4, depth 1"
"NEON.D08.TALL.DP0.00041.001.01728.004.502.000",99.2,"TALL","Soil temperature","soilPRTResistance","Soil Plot 4, depth 2"
"NEON.D08.TALL.DP0.00041.001.01728.004.503.000",99.3,"TALL","Soil temperature","soilPRTResistance","Soil Plot 4, depth 3"
"NEON.D08.TALL.DP0.00041.001.01728.004.504.000",99.3,"TALL","Soil temperature","soilPRTResistance","Soil Plot 4, depth 4"
"NEON.D08.TALL.DP0.00041.001.01728.004.505.000",99.2,"TALL","Soil temperature","soilPRTResistance","Soil Plot 4, depth 5"
"NEON.D08.TALL.DP0.00041.001.01728.004.506.000",99.2,"TALL","Soil temperature","soilPRTResistance","Soil Plot 4, depth 6"
"NEON.D08.TALL.DP0.00041.001.01728.004.507.000",99.2,"TALL","Soil temperature","soilPRTResistance","Soil Plot 4, depth 7"
"NEON.D08.TALL.DP0.00041.001.01728.004.508.000",99.1,"TALL","Soil temperature","soilPRTResistance","Soil Plot 4, depth 8"
"NEON.D08.TALL.DP0.00041.001.01728.004.509.000",99.1,"TALL","Soil temperature","soilPRTResistance","Soil Plot 4, depth 9"
"NEON.D08.TALL.DP0.00041.001.01728.005.501.000",99.3,"TALL","Soil temperature","soilPRTResistance","Soil Plot 5, depth 1"
"NEON.D08.TALL.DP0.00041.001.01728.005.502.000",99.2,"TALL","Soil temperature","soilPRTResistance","Soil Plot 5, depth 2"
"NEON.D08.TALL.DP0.00041.001.01728.005.503.000",99.3,"TALL","Soil temperature","soilPRTResistance","Soil Plot 5, depth 3"
"NEON.D08.TALL.DP0.00041.001.01728.005.504.000",99.2,"TALL","Soil temperature","soilPRTResistance","Soil Plot 5, depth 4"
"NEON.D08.TALL.DP0.00041.001.01728.005.505.000",99.2,"TALL","Soil temperature","soilPRTResistance","Soil Plot 5, depth 5"
"NEON.D08.TALL.DP0.00041.001.01728.005.506.000",99.2,"TALL","Soil temperature","soilPRTResistance","Soil Plot 5, depth 6"
"NEON.D08.TALL.DP0.00041.001.01728.005.507.000",99.2,"TALL","Soil temperature","soilPRTResistance","Soil Plot 5, depth 7"
"NEON.D08.TALL.DP0.00041.001.01728.005.508.000",99,"TALL","Soil temperature","soilPRTResistance","Soil Plot 5, depth 8"
"NEON.D08.TALL.DP0.00041.001.01728.005.509.000",99.3,"TALL","Soil temperature","soilPRTResistance","Soil Plot 5, depth 9"
"NEON.D08.TALL.DP0.00043.001.01331.000.050.000",0,"TALL","Spectral Sun Photometer - Calibrated Sky Radiances","spectralPhotometerK7","Tower Top"
"NEON.D08.TALL.DP0.00066.001.01329.001.000.000",99.3,"TALL","Photosynthetically active radiation (Quantum Line)","linePAR","Soil Plot 1"
"NEON.D08.TALL.DP0.00066.001.01329.003.000.000",99.1,"TALL","Photosynthetically active radiation (Quantum Line)","linePAR","Soil Plot 3"
